client_id	path	sentence	up_votes	down_votes	age	gender	accent
148f7b6ec42bd6cf4052de7f5b9d477e016a8c0d155714583877dad95453c80e16b14cec665822535a9e565053a2413307145775f0531599432a9a4d72d21af3	62ee3a4b4e51b19d81a2403988a4ef5339f7ffe5cd27973da9c2e56688f0bca09621005b692641a06076b663f5ed177575fe3b06f5e26b9236732fe3e12e3fd9.mp3	"Come on Betty, let's go for a drink and sink a few."	1	2	twenties	male	indian
148f7b6ec42bd6cf4052de7f5b9d477e016a8c0d155714583877dad95453c80e16b14cec665822535a9e565053a2413307145775f0531599432a9a4d72d21af3	a90d3567e6fde7ec83f1c78061054e447190a1317ddc2d11aedb74709db6cefd9195431af9a017495f4809426496491856938dd611841c22875baf6a9e3edbff.mp3	It was shredded, like lace after an attack from hyperactive kittens.	0	2	twenties	male	indian
4cec5e3c09c759c1f6e7e97b1138a8ad15a73d516aed698de12a00cce47ec4f5ab2f2a0d7de712219cc6a837ff8da12172cc5d4e001960b420401cf54e192e77	4a1b8020533645195147fa0a79f4780455fd652128186f9c096158e8f831a3e4d01ffae34b6416cd68f8884fa7a4a06267b32eb5c05ee1cd23ccd28029ed1ff0.mp3	Later on, it turned out that the walls were not impenetrable.	0	2	fourties	male	indian
3b0c0203f294cdf896270cc3ac098c61e16fcc725eedbde66cdf68aae7ff6195761719bdfd0d47f0ab20e28ff7bb3f1d9a01ecef454bb19bd4058dc4c15f07b6	ef35cd484c070ef0bb6862afd2f165e16244a2bcf3cd4b9c136e28f6e9097afaae9bc56861ccc4587f6e1b153331c83cc2e6787ef4ff02e0b90e1f7d7de0257e.mp3	So you are saying that overpopulation will become an issue?	0	2	twenties	male	indian
4d5c3e6cec07fe5eb085abf62f6699eb7f72d380d5dab2d1161934b5c72eaf81286d5555c23b1685c4c60cd78af73816aaa392ac13bf1f8e98015a9445ce014b	8b85386de668b8fdf10aaad0de582f042722f084576e60468124678a02fae107a40160c2221a782d2a23912e8884ce012cffa2a4c55af92d11d3487bc7cc19e0.mp3	At night the alarm roused him from a deep sleep.	0	2	twenties	male	indian
4d5c3e6cec07fe5eb085abf62f6699eb7f72d380d5dab2d1161934b5c72eaf81286d5555c23b1685c4c60cd78af73816aaa392ac13bf1f8e98015a9445ce014b	1c3f99433acc0efa3b3848bc1a63c9a2e8591fda0b634e8c7eed966b6e1441c6b0b2bab1082a258643df4a50bd1d4acf3e3b6bc0eaba918c1f42a302945d80e8.mp3	Truth is green bitter.	1	2	twenties	male	indian
78a2aa90258c8d33505aa099d933dfbf716315b843315069a00b18100b3cd3925884b61ad1c698e269311db35e80fcc4b92c6d0cf47161ff262fd699c502db4d	2782fd230ea2d28f1448e668be8eccc5ad0e1364dcaac0290211a3f6e3a07cae59570b3199881fcb2b8c7e40e985db9e509f4ecc37bff7ff4143dc1b1456a0c1.mp3	"In 1995, the Indian government renamed ""Bombay"" to ""Mumbai""."	0	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	e9df2f910bb45fba050bc4229576786fc744403ccd8bfb0c2de4381693140c9e1511a15683c6542604ab3ad7822b150c222d2048c80b9852d686c0944ac36935.mp3	The sense of smell is better than that of touch.	0	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	3ca1b5e31a8d706ca7a9213169c4423ec65d3ee82a50d00ea9f580a1b176727331f4331229776a26a53772b5c17fbd798391ebb00445bcc94a385b6174ec5307.mp3	Where are you going?	0	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	84bef7ca8e69d28b5f79963130aad942434fe55599e09a13970bd85f6d91261c54973efd7582763a1a65a49185f3eda1703cddbcef493816a771bcb1e3e5ab16.mp3	After writing a bug report, one should regularly check if someone responded.	1	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	c3b794c4adcf0ac067d5007156fb1280fb899ea380c2e5b2b9bac540e1b00ddfb110129cf3f83ac5b458d3842aa70ba7a53c005e3a26b295c4784980a5896b3a.mp3	To no surprise, the equator indeed crosses Ecuador.	1	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	832430d02c139aef13e58aa249e1023330d8b4731a7df85be61b5cc76d18361a72a9e0fd3d16a67ab87607e22fb767e9f4aead176d1d25f84d874a7b13da3461.mp3	Imperial diet.	0	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	727ee69b5a62bf010fb1d5920f1f941e12c656853db204032b3581082658f87516725996e3b6381864f4d73afe204639074f9385330930606cac3bdbe70db25f.mp3	"Yeah, one thing cats have going for them is that they don't follow you around so much."	1	2	twenties	male	indian
5f7ebb91d9d90596312e07edba60dff8a21a805b2fc0e7fdfe91b7d90e48b2914a2fefcb1149b53c996f3a550a587dff9e5fd5cd23651ef37239185ebff9d8a2	17c21e9fd33502254e9c6e1e1c1f9a6520d9973dbb8915d40784c24ef30974e63200f7c089a8ce20c208f056e1ec163321c6274d46fe6d6e23f7e9659ce822d9.mp3	The organ of this cathedral is made of ebony, except the pipes of course.	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	a021385f79ded2597d814b383abbdbe82b246b80ecd0c2557a68e574866997497c88a91c8a262617a55d0366137f93e8d1b6c50723b2437eaaf419f0ab41c09d.mp3	Cheese is made from milk, as well as many other dairy products.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	8ef6c0aca4199798cbf9f13c94b15a1be3f8978436b58b485e5aab6248a827df33c8bba2f75e7e3bcf864d11301113d86580cc9f4a49ddbaa412a75da07f10c8.mp3	One bridge was only to be used by citizens.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	00c0ba76a127d831f542078a683655aa2825412e6e3b12ecfece3225e9899490bdf8ed694b9a43afa63a7862a4a3efa87fe92ebb6a483afa9f9988044efda0ad.mp3	What if he made a new version?	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	2ce7fd84d19a7470b3260ba9a1d3d1c458e6a15509ee65aa5a20066bd9d48608ce4c60b6665ce53cfc2a29045b3dd014c38ecd320ca55c5c1059c0fff27e6e1f.mp3	Either mud or dust are found at all times.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	34818df8fc1be9ea2302a38e7179a12e87b4095a47d0db9dc065365313b0d88ca06351ee50eeb928dcec6dc1b18d77ebd3891df54f991f79df5b8b46a40d6d4a.mp3	I am exceedingly obliged to you.	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	a2f4aeab09935feedf1490422827e1589cc0b6574e8b8683723f3e3e0b07a4d824d5c11edb0c6656d9348915e597117bd26901b7c5483481beab4f9d78e29993.mp3	Writing makes the exact man.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	524e696d41c93e13450d21832e250f945a2f851ddd6ebbdd0651f341b383bed1afb99e65ad6c70bac34648b3728b46bd746a4cecb6bfdb75493560dd24c6c22c.mp3	Somehow, the purple colour faded to gray.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	6ca19c811f871bcdfc2c4f85c3beef22979b2ba7655752cf7ee96ff21fefe20cbc4b21c885f457d735a277fe3dfada1beee1b64ae3c6abc5ea0c8384e6f37fd8.mp3	Did you see any ghosts?	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	5a3ec8ea72cb15c9fc9bccbf1ed84ba029cbf9519d1d432c7dc9e40ace151251e42ba71947d2c523e02f9507d5f96e88187ceb544039a932c16eff2fc7de05a2.mp3	My mother has Type Two diabetes.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	69605a9616db48289507282b7925ec84c73d4b1ac7bb515629605d4dc54a3775a2a523518c51cdb1bf89a4ba1c0e732de3c947c665ed2ba0f5e9a462cb548ca1.mp3	"My dog is an Alsatian, we call her 'Poppy'."	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	4c3b26f460b4886ee0d4202a25f6a6edfaef9e6a8f66d0e8cc3dc89692c2fc5b6c5ab4da2a803895dff9a70ed020ebed6dd0adf93938d90be6765f2cc379de94.mp3	"Didn't they have any guitars you liked?"	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	c1a0a66564cf0dc790b82dbb1768c42ee33e65329a281bdbacbd6744252c12bb9ccb078e03d68b3e994089e4ab5e3160e3d4fa0e820ce3b416e9c1a52440da9c.mp3	In the end this led to the second sacking of the city.	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	733d7593f9578f50302075c0be6adab11a9dac99f68041a2a18c91c42a1b5b2160dfd4c9328402ff6637cc1fb975b5ea6c2a3b95c091dde4ab5e4dfc2c11932b.mp3	I had some problems in activating this coupon.	1	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	1d23cbe8d1a541ef386d60841034795a8ada047c4c447f131f8aa86cd9c23fd7015f03612dad5372497d9104e97f7e38d500a78c9657900823a91f28988810bb.mp3	Every cloud has a silver lining.	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	eafb476db7fcfa2342bb8d2c0dd931672ef90a8bef9a5a1a8602ebaf76268990d94cfe333247d0b3fca7fef8f38862be2666ec28ff3f88f445690579f330c884.mp3	The man looked up from his book and, noticing nothing newsworthy, returned his gaze to the page and continued reading.	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	79a914445c0c9326daaf50b1559097891e1a30d335d97a1806375d84a445e408d548afbc7deab9f9d8f6145635e0da8dd03e5d17cf466fb4180556bb999fd8c8.mp3	The wild huntsman.	0	2	twenties	male	indian
4fed666085e0c20d7831a73601c83cf330f2e2a14e53d336179774d7e9278932e929fe41c744c914b2c77c05e2ccab8872ae0a4f65387e5aceacf2afa1a2386e	e862a1985ae07c05644192c17466c2894e082d7b0aae1c023e1cbffcfce2be0783c393556e27f827b9a79758c808544d7fc909ce2849431b96eb06fab7c45fe9.mp3	"Elvis Presley is often called the ""King of Rock and Roll""."	0	2	twenties	male	indian
c70dc2d2d1981a174da3b27659adaabe787ca593fe46a898ca4d5c85602745dc4b3a280840572a68d35e113753afb1363bfad7bf58dde2be98fc6eef28e66374	d67934bdb81b3fabf0b28507f3e434c468b3ba89619bfc6108452d87850bb2715b26d37cc75447a42ac404bac3c536fdb496bd14162782c918ac77ec8d11249b.mp3	Net neutrality preserves the weird and wonderfulness of the Internet.	0	2	twenties	male	indian
c70dc2d2d1981a174da3b27659adaabe787ca593fe46a898ca4d5c85602745dc4b3a280840572a68d35e113753afb1363bfad7bf58dde2be98fc6eef28e66374	16843bb7badd6bada72122cbce96ad31335141dc6080a1f6be63c061ab7625ad81ae468800828df2c55f98736c4c0af87a2b4f0a5905dc4dc2744e9ab7dcb323.mp3	Do not touch the apparatus before I told you to do so.	1	2	twenties	male	indian
c70dc2d2d1981a174da3b27659adaabe787ca593fe46a898ca4d5c85602745dc4b3a280840572a68d35e113753afb1363bfad7bf58dde2be98fc6eef28e66374	6aa230815aa6d73fe1fbcf893953c9ca5e3fbeddb308ddd54abfbf4a58763afbdb3e3698834acc6961ba5e18d51899c1c66faceba503da186e7b75d2bb804087.mp3	Connect to the specified prompt server.	1	2	twenties	male	indian
c70dc2d2d1981a174da3b27659adaabe787ca593fe46a898ca4d5c85602745dc4b3a280840572a68d35e113753afb1363bfad7bf58dde2be98fc6eef28e66374	ef6486509e50d948425ddcfab2232a836c43e45779bd14d8f73e95477257f8876a9a567beb4437bba8fdb633d5818f7330a1bb4343726f9d42bbcc3eb5e4e7d6.mp3	The longest journey begins with the first step.	0	2	twenties	male	indian
c70dc2d2d1981a174da3b27659adaabe787ca593fe46a898ca4d5c85602745dc4b3a280840572a68d35e113753afb1363bfad7bf58dde2be98fc6eef28e66374	580acd756cf4a83a5891bde5afd8772097074749548e2f0748e60a6c5d02febc26bb0638323abf57c478e2f4027d91bded4530d0db0487ab9bf04d5ba4ba0097.mp3	The night shift men rate extra pay.	0	2	twenties	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	96227b6a6bd64a44207657a018e699b13e5b468a43f03868c6b80955575ca2f68c83ba4914033bca8566085f395dffed9de05ae0ea0bf08bdc33a4f16b84b8d9.mp3	I am quite surprised that the restaurant finally fixed the lighting problem.	1	1	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	002ecb56452d1a9fb4350638b4c80ab523f6dd994842312ec517d400be520fee190588006a92146682c81503e09e356b1d788c469b8276b4df5606c774799bdd.mp3	A chip of the old block.	1	2	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	32b6314aa49299d698b9654919179bf69804a22cf6d472b8b43c8e1d62c575b94eba46266739dcc60e76e9d44ca8a0494b8cb64fa62d83dd34b4de542080d86a.mp3	"Hopefully, you'll think twice before giving me the slip in future."	0	2	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	4d18cc1ab6636bfc39fd1cc3cfe1f045a6886a27cb0e880919b281500d5cc9ed6658348014551a5f4d2872599af31174773b221f131a8b0bcccaf0e273a4de52.mp3	"It's raining heavily, take an umbrella."	1	1	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	201265181af84f92c047cfebc9a419095cbd793d6834e30dafffc2a4708b67f3bbf988d2de142d4704a513bf35afac1924184761b467af0e0c2542329a8a6fe2.mp3	"Don't worry, I have a feeling I'll be seeing him pretty soon anyway."	0	2	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	a26131adf0b7a770b5b9b575cb7b3675b138367f61ee2aa2edb4b8cfe588c57cb1ecb08fe8beaa0ee674b4a543c5d27b8d1d313a9f77d9226c73b0d1ff880b32.mp3	Robbing Peter to pay Paul.	1	2	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	8ea86dfe4aa67c143c9a932fdc890eba6dee362be4be5b7aae1aebda5f6faf88d3fad2c820c4530022ac899c825fb177112e4a97276cc1f74497fbe45fc1f9a6.mp3	I’ve got an announcement to make.	0	2	teens	male	indian
ff90bd74694f8ec57963f50faa9be983747fe04677b88aa0e65fb331e066b1e12173a0c22d35cb6441d1c6957615a0b520a89b7dba511560e0b677207379f53c	845c5e1f66eb2aac0ba297ab0ce6278f95540b66386455f76c016be985a57d9b055693ce09735f000a992e755cd792dc7d487a79beb33a47eea5d70dc2061d8f.mp3	Today, anyone can pass both bridges for free, but one is closed to cars.	1	1	teens	male	indian
7d8eecf288e2119b2bf4aad979ff372b8ff3f8d7e1b6027c21cfb1491b82678932a015b1d881020d1dfefb492d1a2df5357fb08f5e977e6449b8b7d820257948	ff6539658a573d2de7f55d94117b562209f7d2b110a2876f1c046b5b8eaf7f74bb79a9acbe50cbe3d16297a7a07f8eab6f5b6d921f3a4588ace6fd047aefb5db.mp3	In many areas, there is enough sun so that solar is cheaper than anything else.	0	2	thirties	male	indian
7d8eecf288e2119b2bf4aad979ff372b8ff3f8d7e1b6027c21cfb1491b82678932a015b1d881020d1dfefb492d1a2df5357fb08f5e977e6449b8b7d820257948	e92f57f94bec71c2c1221fef48f736abf84cb576b788560d70e5764b7f7d514bec07dd3fdbb90927795d40ab736de76c78222923c14a68d3904e32623ebf8100.mp3	He was bisexual, I think.	1	2	thirties	male	indian
7d8eecf288e2119b2bf4aad979ff372b8ff3f8d7e1b6027c21cfb1491b82678932a015b1d881020d1dfefb492d1a2df5357fb08f5e977e6449b8b7d820257948	8a1f75d1d59812f68a762c11a3e23c389f183a1804c7f1544c7363981a1e2a69dbbdfabc98ee4c1f500d253bb392ced3957476fe28c335f5a8945dd791e6c8e4.mp3	I pressed the button for my nurse, but he did not come.	0	2	thirties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	4e6dab23f9645f20b29000b9c14e5e062569d417c9f71ee3b25680eb33184baadc06a3e7e25e6649cdbaa123fc835d8f2574cce99b7cf8185dc99da26ff66a27.mp3	"We are doing an overtime ban as we are dissatisfied with the boss' decisions."	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	f4341def8080e64924033b206f03e9708fee076e73325f540179935c949b3b75fd2ad9314a6d5eddf4654b7bbedb5eb7dcb9bf40d908222164fd300171aa8c3d.mp3	The trunk of a statue.	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	951b3dfa3d1fc3b92f4f94b0fbbc2f8185a94bfb87a20b927c68f21412a862ad55aacc37dc851bf882d372995bf91f0c57d9d6bd1412a51203aa29f186c8a5c1.mp3	Stay where you are.	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	df63b875941dbdb507e2a4ccf024ac20c2a17f916f698c669af66f72383cb7add8946f39b460b7023648dcd60e03a656984680104b052728e0d1d01009ecc705.mp3	Love is fruitful of alarms.	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	4fe1e476c104b9c0b6246ae322d757d5faeed2831f9d04b0b0d5c06f484e35a60273e3ecb6e61457f333145bff19e83c6b41ae34253f63011c69640106c01b39.mp3	Between their teeth.	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	56caf113691f3356835d959656646a147d146eb97ac2e01bfb669cc159bcea9a03483e1b0200d866404686f327fddae71e4ccd9e9a8a319e261cdba9a0f59ae6.mp3	View the reviews, comments, and ratings on the website.	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	c2ce9690844ff1396a1071d64e708a712737921be988757e5cec9e54421b3fe1fa1ed8c13958c48713f879a9d36602a9ce95e43f8e2b994277e1baae9a8cdebd.mp3	Crack the walnut with your sharp side teeth.	1	2	twenties	male	indian
ba1a782d0690d65ac420e8310abc02b569bdd93cce5000758cca2642639125d783971fa388ac9a93326c4d939d870ea0ef3ccdc853b7c5cdf2d01b734757ec47	274dd818924d5e06c72094a51d9e19256d78336a77dd1e693b59627502752c902683f04426a052b63c085aeda55b93dfc2005af020ffbc2eedb4357f32d7dac6.mp3	Every one knows best where the shoe pinches him.	1	2	twenties	male	indian
26ca17add2ed97c75f6173be692b4fb6ebb7bf2a5ba190ce2eec99e92d264fc6b8c1e4a38896f05f52199f1117ab18445d8bae489b7e3be094ccfc17d6704b87	454e203aea65fd4ea84d8994c3eef85585fb4d96edd30d267c9c424700e00b9095026729706c8753e721b60f103ae3e354764d629d300396451ee4f5ac409b45.mp3	At the start of the 21st century, we are searching for alternative energy sources.	0	2	twenties	male	indian
4bc65df9022b5fee8632a4f000e7087cf11355dcca771ff000108cbae790bcccafa9b5cec5f4f9f41a0e7958050b70cc8ed20315f65066a26a665f6aa40fc081	8d681d7486838c820b79bd2f1c25d2286a4b86cc6a51b5a711963213b7eefcd6ee37d61bc6a515f1e9a27068ac8c0a5c00aa82cdba5c4da1ff03bea85151baf2.mp3	Is it possible, if you would be so kind, to lend me your brolly for today?	0	2	twenties	male	indian
4bc65df9022b5fee8632a4f000e7087cf11355dcca771ff000108cbae790bcccafa9b5cec5f4f9f41a0e7958050b70cc8ed20315f65066a26a665f6aa40fc081	c2a42642f867399d68b98827a10daa751e5612082eac6ca733ef3fa99d3a9e0b29cf9d4c8504ff02594a42c742273210bf0979b2dc175fe872844dfa9ed83996.mp3	No, that is not a good solution.	0	2	twenties	male	indian
4bc65df9022b5fee8632a4f000e7087cf11355dcca771ff000108cbae790bcccafa9b5cec5f4f9f41a0e7958050b70cc8ed20315f65066a26a665f6aa40fc081	fb9128e74985a205a004e3b8b89972eb96ce3912d9e1455f0f527f2cb8b2ce766496d4145815ec763f478bc3b230c51553a8760a3eb138d13ee1bab31c0efcb6.mp3	She read the book quickly, savouring the characters that came vividly to mind from the well-crafted prose.	1	2	twenties	male	indian
4bc65df9022b5fee8632a4f000e7087cf11355dcca771ff000108cbae790bcccafa9b5cec5f4f9f41a0e7958050b70cc8ed20315f65066a26a665f6aa40fc081	a479900e3b93727e876d6c1e0228dc47d86bcd58bf2e081f5c230cc0c4b545cfe839bbbbb03f95b92ce3991a332055bd9a57f81b411f6ca4b0bfaf10b233c6f1.mp3	And who hired you for this?	0	2	twenties	male	indian
4bc65df9022b5fee8632a4f000e7087cf11355dcca771ff000108cbae790bcccafa9b5cec5f4f9f41a0e7958050b70cc8ed20315f65066a26a665f6aa40fc081	b1483ba3811ec7c43c1668fe92708a912b1f444ed1c090a6f37e4408609e7603f29c952fe06e3c0723565d2f0992b9da5b7d0735c07f783e6cb3123a85755bfc.mp3	From its unique gesture it was clear, that the rhino was hostile.	0	2	twenties	male	indian
ba0c9afcf38b260ba32d4040ce69c2aeea458a1197af6d9d5cc9bd05fb91dd9c0c025a57644a0b84bd4d35e6bffb468a88b5a8434728528beea2739f5ad1d169	c380ff2670db7a5562c0100de8d00008a050d26f88377efbede771955806203e356379856bc8c89e143a122388a925f39b3d690251f5b6de8ad9f01d23e421d6.mp3	The director has a crush on the actress, I think.	1	1	thirties	male	indian
ba0c9afcf38b260ba32d4040ce69c2aeea458a1197af6d9d5cc9bd05fb91dd9c0c025a57644a0b84bd4d35e6bffb468a88b5a8434728528beea2739f5ad1d169	4f2a24f9436e2a9a0233acf246e04502b4c8c74bae6056d34180c9b41c3384615ee2416776545d8445c388848b7e346a587dc4b066867f6222fc60d5ef1b363d.mp3	The youth drove with zest, but little skill.	0	2	thirties	male	indian
807863bb87d7adbd07c0a2596e892bfe804a3d3a5363ffeed5bfde74496f7852eec3d5f637f2b47e28e495d3b5683089056968e5ce6b9d0fabb5ce721f3fe178	d7824329595bce653d23ef2dcd36d11d0f167b5c04162b23506589b74922eb68cc3509b3ea330081f7e159954d92a8e1ce4dcc303a24e8ff71d0075e964b5f5a.mp3	Upper House and Lower House Houses of Lords and Commons.	1	2	twenties	male	indian
5ec1be8be860025f751b190e3773912dd934042d9e6b97c46304745e5bd5375fb35dd9e5121dfe4837f4bac10e7c9996419579d40fbba4fc1bd3ddfbd101229b	99dad1ce6f85aa804b41a90699d769a2590b438db57d437edc697f4e05f95f057e7584b07270d57b98a4902fec2c3045b13aa285ddb64156b958fbbaeb4c7c7e.mp3	Hurdle the pit with the aid of a long pole.	1	2	twenties	male	indian
88b47acc70d37bce33e3a65c7d9d6f994103623cdde14e60a633d4f7174689fc63046982e4baa8a52c3d7ac65aaa879a11952ea64526df2fc28a90d0cfcd0c9a	6cb43e39d9d048a5c37b7938a8ba47d1090d471d19ea9f1488c418fc21d1285c19953e8bf3096a49540211f954c8d9b2ec140b9fb29ed1981e8a75691e30d51d.mp3	The crunch of feet in the snow was the only sound.	0	2	twenties	male	indian
88b47acc70d37bce33e3a65c7d9d6f994103623cdde14e60a633d4f7174689fc63046982e4baa8a52c3d7ac65aaa879a11952ea64526df2fc28a90d0cfcd0c9a	c5a777c30cf5b5cbb50a87fe8155361355e6b9aab5f8789332559c47c9bc3382c5d6905cbc83f67cf0ffef2d00d67350a6d2721235e21a843eed8dceae88adcf.mp3	"No, we don't have many locked areas within the facility."	0	2	twenties	male	indian
88b47acc70d37bce33e3a65c7d9d6f994103623cdde14e60a633d4f7174689fc63046982e4baa8a52c3d7ac65aaa879a11952ea64526df2fc28a90d0cfcd0c9a	0b06b9124579d9595dd47db2c48a4d9e77a07646d6d59930f0aca9f2227244e76b8555e7549ec5f4369ab25e0f043654e1e67843bf95851bf7ffe060866d3eae.mp3	The next time the eclipse occurs is in twenty-twenty-four.	0	2	twenties	male	indian
